id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
209532.0;466163.0;2019-05-14;terça-feira;17:50:00;RN;101.0;79,4;NATAL;Não;Sinalização da via insuficiente ou inadequada;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Interseção de Vias;Sim;374774.0;Bicicleta;Não Informado/Não Informado/Não Informado;0.0;Condutor;Lesões Leves;12.0;Masculino;0.0;1.0;0.0;0.0;-5,74962896;-35,28918369;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
209532.0;466161.0;2019-05-14;terça-feira;17:50:00;RN;101.0;79,4;NATAL;Não;Sinalização da via insuficiente ou inadequada;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Interseção de Vias;Sim;373473.0;Automóvel;FORD/FIESTA SEDAN1.6FLEX/FIESTA SEDAN1.6FLEX;2006.0;Condutor;Ileso;37.0;Masculino;1.0;0.0;0.0;0.0;-5,74962896;-35,28918369;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
209532.0;466163.0;2019-05-14;terça-feira;17:50:00;RN;101.0;79,4;NATAL;Não;Restrição de Visibilidade;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Interseção de Vias;Sim;374774.0;Bicicleta;Não Informado/Não Informado/Não Informado;0.0;Condutor;Lesões Leves;12.0;Masculino;0.0;1.0;0.0;0.0;-5,74962896;-35,28918369;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
209532.0;466161.0;2019-05-14;terça-feira;17:50:00;RN;101.0;79,4;NATAL;Não;Restrição de Visibilidade;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Interseção de Vias;Sim;373473.0;Automóvel;FORD/FIESTA SEDAN1.6FLEX/FIESTA SEDAN1.6FLEX;2006.0;Condutor;Ileso;37.0;Masculino;1.0;0.0;0.0;0.0;-5,74962896;-35,28918369;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
209532.0;466163.0;2019-05-14;terça-feira;17:50:00;RN;101.0;79,4;NATAL;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Interseção de Vias;Sim;374774.0;Bicicleta;Não Informado/Não Informado/Não Informado;0.0;Condutor;Lesões Leves;12.0;Masculino;0.0;1.0;0.0;0.0;-5,74962896;-35,28918369;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
209532.0;466161.0;2019-05-14;terça-feira;17:50:00;RN;101.0;79,4;NATAL;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Interseção de Vias;Sim;373473.0;Automóvel;FORD/FIESTA SEDAN1.6FLEX/FIESTA SEDAN1.6FLEX;2006.0;Condutor;Ileso;37.0;Masculino;1.0;0.0;0.0;0.0;-5,74962896;-35,28918369;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
210183.0;467782.0;2019-05-17;sexta-feira;23:40:00;RN;101.0;79,6;NATAL;Não;Velocidade Incompatível;1;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;374691.0;Automóvel;I/RENAULT CLIO EXP1016VH/RENAULT CLIO EXP1016VH;2013.0;Passageiro;Lesões Leves;31.0;Feminino;0.0;1.0;0.0;0.0;-5,74962896;-35,28918369;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
210183.0;467784.0;2019-05-17;sexta-feira;23:40:00;RN;101.0;79,6;NATAL;Não;Velocidade Incompatível;1;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;374691.0;Automóvel;I/RENAULT CLIO EXP1016VH/RENAULT CLIO EXP1016VH;2013.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-5,74962896;-35,28918369;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
210183.0;467785.0;2019-05-17;sexta-feira;23:40:00;RN;101.0;79,6;NATAL;Não;Velocidade Incompatível;1;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;374691.0;Automóvel;I/RENAULT CLIO EXP1016VH/RENAULT CLIO EXP1016VH;2013.0;Passageiro;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-5,74962896;-35,28918369;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
210183.0;467782.0;2019-05-17;sexta-feira;23:40:00;RN;101.0;79,6;NATAL;Sim;Animais na Pista;1;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;374691.0;Automóvel;I/RENAULT CLIO EXP1016VH/RENAULT CLIO EXP1016VH;2013.0;Passageiro;Lesões Leves;31.0;Feminino;0.0;1.0;0.0;0.0;-5,74962896;-35,28918369;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
210183.0;467784.0;2019-05-17;sexta-feira;23:40:00;RN;101.0;79,6;NATAL;Sim;Animais na Pista;1;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;374691.0;Automóvel;I/RENAULT CLIO EXP1016VH/RENAULT CLIO EXP1016VH;2013.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-5,74962896;-35,28918369;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
210183.0;467785.0;2019-05-17;sexta-feira;23:40:00;RN;101.0;79,6;NATAL;Sim;Animais na Pista;1;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;374691.0;Automóvel;I/RENAULT CLIO EXP1016VH/RENAULT CLIO EXP1016VH;2013.0;Passageiro;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-5,74962896;-35,28918369;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
210269.0;466458.0;2019-05-18;sábado;11:50:00;RN;101.0;98;NATAL;Sim;Não guardar distância de segurança;1;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;374858.0;Caminhão;I/M.BENZ 415 EUROLAF AMB/M.BENZ 415 EUROLAF AMB;2017.0;Condutor;Ileso;37.0;Masculino;1.0;0.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
210269.0;466464.0;2019-05-18;sábado;11:50:00;RN;101.0;98;NATAL;Sim;Não guardar distância de segurança;1;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;374859.0;Automóvel;FIAT/PALIO FIRE ECONOMY/PALIO FIRE ECONOMY;2009.0;Condutor;Ileso;36.0;Masculino;1.0;0.0;0.0;0.0;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
210667.0;467141.0;2019-05-20;segunda-feira;07:35:00;RN;226.0;2,7;NATAL;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;375551.0;Automóvel;FIAT/SIENA 1.4 TETRAFUEL/SIENA 1.4 TETRAFUEL;2010.0;Condutor;Ileso;38.0;Masculino;1.0;0.0;0.0;0.0;-5,81364934;-35,2466547;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
210667.0;467139.0;2019-05-20;segunda-feira;07:35:00;RN;226.0;2,7;NATAL;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;375550.0;Motocicleta;HONDA/CG 150 FAN ESI/CG 150 FAN ESI;2011.0;Condutor;Lesões Leves;37.0;Masculino;0.0;1.0;0.0;0.0;-5,81364934;-35,2466547;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
211153.0;468393.0;2019-05-22;quarta-feira;19:50:00;RN;101.0;95,3;NATAL;Sim;Falta de Atenção do Pedestre;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Múltipla;Aclive;Sim;376521.0;Automóvel;FIAT/UNO MILLE ECONOMY/UNO MILLE ECONOMY;2013.0;Condutor;Ileso;43.0;Masculino;1.0;0.0;0.0;0.0;-5,84219996;-35,20987457;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
211153.0;468383.0;2019-05-22;quarta-feira;19:50:00;RN;101.0;95,3;NATAL;Sim;Falta de Atenção do Pedestre;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Múltipla;Aclive;Sim;;;NA/NA/NA;;Pedestre;Óbito;62.0;Masculino;0.0;0.0;0.0;1.0;-5,84219996;-35,20987457;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
211538.0;469180.0;2019-05-24;sexta-feira;20:50:00;RN;101.0;84;NATAL;Sim;Ingestão de Álcool;1;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Declive;Sim;377189.0;Automóvel;TOYOTA/COROLLA GLI FLEX/COROLLA GLI FLEX;2013.0;Condutor;Ileso;54.0;Masculino;1.0;0.0;0.0;0.0;-5,774175;-35,2578;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
211538.0;469179.0;2019-05-24;sexta-feira;20:50:00;RN;101.0;84;NATAL;Sim;Ingestão de Álcool;1;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Declive;Sim;377188.0;Caminhão-trator;IVECO/STRALIS 530S36T/STRALIS 530S36T;2015.0;Condutor;Ileso;45.0;Masculino;1.0;0.0;0.0;0.0;-5,774175;-35,2578;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
211755.0;469629.0;2019-05-26;domingo;01:30:00;RN;226.0;2,7;NATAL;Não;Pista Escorregadia;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Reta;Sim;377619.0;Motocicleta;HONDA/CG 125 FAN/CG 125 FAN;2005.0;Passageiro;Lesões Graves;57.0;Feminino;0.0;0.0;1.0;0.0;-5,81364934;-35,2466547;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
211755.0;469628.0;2019-05-26;domingo;01:30:00;RN;226.0;2,7;NATAL;Não;Pista Escorregadia;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Reta;Sim;377619.0;Motocicleta;HONDA/CG 125 FAN/CG 125 FAN;2005.0;Condutor;Óbito;53.0;Masculino;0.0;0.0;0.0;1.0;-5,81364934;-35,2466547;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
211755.0;469629.0;2019-05-26;domingo;01:30:00;RN;226.0;2,7;NATAL;Sim;Animais na Pista;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Reta;Sim;377619.0;Motocicleta;HONDA/CG 125 FAN/CG 125 FAN;2005.0;Passageiro;Lesões Graves;57.0;Feminino;0.0;0.0;1.0;0.0;-5,81364934;-35,2466547;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
211755.0;469628.0;2019-05-26;domingo;01:30:00;RN;226.0;2,7;NATAL;Sim;Animais na Pista;2;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Reta;Sim;377619.0;Motocicleta;HONDA/CG 125 FAN/CG 125 FAN;2005.0;Condutor;Óbito;53.0;Masculino;0.0;0.0;0.0;1.0;-5,81364934;-35,2466547;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
211755.0;469629.0;2019-05-26;domingo;01:30:00;RN;226.0;2,7;NATAL;Não;Pista Escorregadia;1;Atropelamento de Animal;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Reta;Sim;377619.0;Motocicleta;HONDA/CG 125 FAN/CG 125 FAN;2005.0;Passageiro;Lesões Graves;57.0;Feminino;0.0;0.0;1.0;0.0;-5,81364934;-35,2466547;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
211755.0;469628.0;2019-05-26;domingo;01:30:00;RN;226.0;2,7;NATAL;Não;Pista Escorregadia;1;Atropelamento de Animal;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Reta;Sim;377619.0;Motocicleta;HONDA/CG 125 FAN/CG 125 FAN;2005.0;Condutor;Óbito;53.0;Masculino;0.0;0.0;0.0;1.0;-5,81364934;-35,2466547;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
211755.0;469629.0;2019-05-26;domingo;01:30:00;RN;226.0;2,7;NATAL;Sim;Animais na Pista;1;Atropelamento de Animal;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Reta;Sim;377619.0;Motocicleta;HONDA/CG 125 FAN/CG 125 FAN;2005.0;Passageiro;Lesões Graves;57.0;Feminino;0.0;0.0;1.0;0.0;-5,81364934;-35,2466547;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
211755.0;469628.0;2019-05-26;domingo;01:30:00;RN;226.0;2,7;NATAL;Sim;Animais na Pista;1;Atropelamento de Animal;Com Vítimas Fatais;Plena Noite;Crescente;Chuva;Simples;Reta;Sim;377619.0;Motocicleta;HONDA/CG 125 FAN/CG 125 FAN;2005.0;Condutor;Óbito;53.0;Masculino;0.0;0.0;0.0;1.0;-5,81364934;-35,2466547;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
211777.0;470368.0;2019-05-26;domingo;04:20:00;RN;101.0;94;NATAL;Sim;Ingestão de Álcool;1;Colisão lateral;Sem Vítimas;Amanhecer;Decrescente;Garoa/Chuvisco;Dupla;Viaduto;Sim;377642.0;Automóvel;VW/POLO HL AD/POLO HL AD;2018.0;Condutor;Ileso;20.0;Masculino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
211777.0;470369.0;2019-05-26;domingo;04:20:00;RN;101.0;94;NATAL;Sim;Ingestão de Álcool;1;Colisão lateral;Sem Vítimas;Amanhecer;Decrescente;Garoa/Chuvisco;Dupla;Viaduto;Sim;377643.0;Automóvel;VW/NOVO GOL TRACK MCV/NOVO GOL TRACK MCV;2018.0;Condutor;Ileso;30.0;Masculino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
211843.0;469893.0;2019-05-26;domingo;13:40:00;RN;226.0;2,8;NATAL;Sim;Falta de Atenção à Condução;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;377787.0;Motocicleta;Não Informado/Não Informado/Não Informado;0.0;Condutor;Lesões Leves;;Masculino;0.0;1.0;0.0;0.0;-5,81364934;-35,2466547;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
212065.0;472796.0;2019-05-27;segunda-feira;16:10:00;RN;101.0;95,7;NATAL;Não;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;378181.0;Automóvel;HYUNDAI/HB20 1.6M COMF/HB20 1.6M COMF;2013.0;Condutor;Ileso;24.0;Feminino;1.0;0.0;0.0;0.0;-5,84076841;-35,21035949;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212065.0;472795.0;2019-05-27;segunda-feira;16:10:00;RN;101.0;95,7;NATAL;Não;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;378180.0;Motocicleta;YAMAHA/YBR125 FACTOR K1/YBR125 FACTOR K1;2015.0;Condutor;Lesões Leves;41.0;Masculino;0.0;1.0;0.0;0.0;-5,84076841;-35,21035949;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212065.0;472796.0;2019-05-27;segunda-feira;16:10:00;RN;101.0;95,7;NATAL;Sim;Não guardar distância de segurança;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;378181.0;Automóvel;HYUNDAI/HB20 1.6M COMF/HB20 1.6M COMF;2013.0;Condutor;Ileso;24.0;Feminino;1.0;0.0;0.0;0.0;-5,84076841;-35,21035949;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212065.0;472795.0;2019-05-27;segunda-feira;16:10:00;RN;101.0;95,7;NATAL;Sim;Não guardar distância de segurança;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;378180.0;Motocicleta;YAMAHA/YBR125 FACTOR K1/YBR125 FACTOR K1;2015.0;Condutor;Lesões Leves;41.0;Masculino;0.0;1.0;0.0;0.0;-5,84076841;-35,21035949;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212080.0;470440.0;2019-05-27;segunda-feira;17:55:00;RN;101.0;82,5;NATAL;Sim;Animais na Pista;1;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;378219.0;Motocicleta;HONDA/CG 160 FAN ESDI/CG 160 FAN ESDI;2015.0;Condutor;Lesões Leves;50.0;Masculino;0.0;1.0;0.0;0.0;-5,76908959;-35,27126491;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
212182.0;472498.0;2019-05-28;terça-feira;08:30:00;RN;101.0;94;NATAL;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;378559.0;Ciclomotor;I/SHINERAY XY 50 Q/SHINERAY XY 50 Q;2013.0;Condutor;Lesões Leves;53.0;Masculino;0.0;1.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212182.0;472500.0;2019-05-28;terça-feira;08:30:00;RN;101.0;94;NATAL;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Não;378560.0;Automóvel;CHEVROLET/ONIX 10MT JOYE/ONIX 10MT JOYE;2018.0;Condutor;Ileso;42.0;Masculino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212388.0;471182.0;2019-03-18;segunda-feira;18:20:00;RN;101.0;95,8;NATAL;Sim;Não guardar distância de segurança;1;Engavetamento;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;378779.0;Utilitário;MMC/PAJERO TR4 FLEX HP/PAJERO TR4 FLEX HP;2010.0;Condutor;Ileso;39.0;Masculino;1.0;0.0;0.0;0.0;-5,84076841;-35,21035949;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212388.0;471183.0;2019-03-18;segunda-feira;18:20:00;RN;101.0;95,8;NATAL;Sim;Não guardar distância de segurança;1;Engavetamento;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;378780.0;Automóvel;FIAT/PALIO FIRE FLEX/PALIO FIRE FLEX;2005.0;Condutor;Ileso;27.0;Feminino;1.0;0.0;0.0;0.0;-5,84076841;-35,21035949;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212388.0;471184.0;2019-03-18;segunda-feira;18:20:00;RN;101.0;95,8;NATAL;Sim;Não guardar distância de segurança;1;Engavetamento;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;378781.0;Automóvel;RENAULT/SANDERO ST16 SCE/SANDERO ST16 SCE;2017.0;Condutor;Ileso;59.0;Feminino;1.0;0.0;0.0;0.0;-5,84076841;-35,21035949;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212388.0;471185.0;2019-03-18;segunda-feira;18:20:00;RN;101.0;95,8;NATAL;Sim;Não guardar distância de segurança;1;Engavetamento;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;378782.0;Camioneta;RENAULT/DUSTER 16 D 4X2/DUSTER 16 D 4X2;0.0;Condutor;Ileso;;Masculino;1.0;0.0;0.0;0.0;-5,84076841;-35,21035949;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212547.0;472271.0;2019-05-30;quinta-feira;14:40:00;RN;101.0;94,2;NATAL;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;379120.0;Automóvel;RENAULT/CAPTUR LIFE 16 A/CAPTUR LIFE 16 A;2018.0;Condutor;Ileso;70.0;Masculino;1.0;0.0;0.0;0.0;-5,83398;-35,212485;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212547.0;472272.0;2019-05-30;quinta-feira;14:40:00;RN;101.0;94,2;NATAL;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;379121.0;Motocicleta;HONDA/CG 160 FAN ESDI/CG 160 FAN ESDI;2016.0;Condutor;Ileso;23.0;Masculino;1.0;0.0;0.0;0.0;-5,83398;-35,212485;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212547.0;472273.0;2019-05-30;quinta-feira;14:40:00;RN;101.0;94,2;NATAL;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;379121.0;Motocicleta;HONDA/CG 160 FAN ESDI/CG 160 FAN ESDI;2016.0;Passageiro;Lesões Leves;35.0;Masculino;0.0;1.0;0.0;0.0;-5,83398;-35,212485;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212676.0;472170.0;2019-05-31;sexta-feira;08:20:00;RN;101.0;96;NATAL;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;379426.0;Caminhão;FORD/CARGO 815 N/CARGO 815 N;2011.0;Condutor;Ileso;39.0;Masculino;1.0;0.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
212676.0;472174.0;2019-05-31;sexta-feira;08:20:00;RN;101.0;96;NATAL;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;379427.0;Automóvel;GM/VECTRA GL/VECTRA GL;2000.0;Condutor;Lesões Leves;71.0;Masculino;0.0;1.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
213307.0;475453.0;2019-06-03;segunda-feira;07:15:00;RN;101.0;77,7;NATAL;Sim;Desobediência às normas de trânsito pelo pedestre;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;380400.0;Motocicleta;HONDA/CG 150 FAN ESI/CG 150 FAN ESI;2012.0;Passageiro;Lesões Leves;26.0;Feminino;0.0;1.0;0.0;0.0;-5,73180495;-35,29112135;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
213307.0;475451.0;2019-06-03;segunda-feira;07:15:00;RN;101.0;77,7;NATAL;Sim;Desobediência às normas de trânsito pelo pedestre;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;380400.0;Motocicleta;HONDA/CG 150 FAN ESI/CG 150 FAN ESI;2012.0;Condutor;Lesões Leves;30.0;Masculino;0.0;1.0;0.0;0.0;-5,73180495;-35,29112135;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
213307.0;475449.0;2019-06-03;segunda-feira;07:15:00;RN;101.0;77,7;NATAL;Sim;Desobediência às normas de trânsito pelo pedestre;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;382337.0;Motocicleta;Não Informado/Não Informado/Não Informado;0.0;Condutor;Não Informado;;Não Informado;0.0;0.0;0.0;0.0;-5,73180495;-35,29112135;SPRF-RN;DEL02-RN;UOP01-DEL02-RN
213513.0;473482.0;2019-06-04;terça-feira;08:10:00;RN;101.0;96;NATAL;Sim;Pista Escorregadia;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Viaduto;Sim;380796.0;Motocicleta;HONDA/CG 160 FAN ESDI/CG 160 FAN ESDI;2016.0;Condutor;Lesões Leves;36.0;Masculino;0.0;1.0;0.0;0.0;-5,84949622;-35,20890752;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
213532.0;475296.0;2019-06-04;terça-feira;09:00:00;RN;101.0;94;NATAL;Sim;Não guardar distância de segurança;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Sim;381101.0;Automóvel;VW/VOYAGE 1.0/VOYAGE 1.0;2011.0;Condutor;Ileso;37.0;Masculino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
213532.0;475295.0;2019-06-04;terça-feira;09:00:00;RN;101.0;94;NATAL;Sim;Não guardar distância de segurança;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Reta;Sim;381100.0;Motocicleta;HONDA/CG150 TITAN MIX ES/CG150 TITAN MIX ES;2009.0;Condutor;Lesões Leves;27.0;Masculino;0.0;1.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
214173.0;477416.0;2019-06-07;sexta-feira;16:35:00;RN;101.0;94;NATAL;Sim;Falta de Atenção à Condução;1;Colisão traseira;Sem Vítimas;Anoitecer;Decrescente;Céu Claro;Múltipla;Reta;Não;382088.0;Caminhonete;I/FORD RANGER XLT CD4M32/FORD RANGER XLT CD4M32;2014.0;Condutor;Ileso;49.0;Masculino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
214173.0;477417.0;2019-06-07;sexta-feira;16:35:00;RN;101.0;94;NATAL;Sim;Falta de Atenção à Condução;1;Colisão traseira;Sem Vítimas;Anoitecer;Decrescente;Céu Claro;Múltipla;Reta;Não;382088.0;Caminhonete;I/FORD RANGER XLT CD4M32/FORD RANGER XLT CD4M32;2014.0;Passageiro;Ileso;31.0;Feminino;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
214173.0;477428.0;2019-06-07;sexta-feira;16:35:00;RN;101.0;94;NATAL;Sim;Falta de Atenção à Condução;1;Colisão traseira;Sem Vítimas;Anoitecer;Decrescente;Céu Claro;Múltipla;Reta;Não;382089.0;Utilitário;Não Informado/Não Informado/Não Informado;0.0;Condutor;Ileso;;Ignorado;1.0;0.0;0.0;0.0;-5,83176615;-35,21191342;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
214455.0;475733.0;2019-06-08;sábado;19:40:00;RN;101.0;99;NATAL;Sim;Falta de Atenção à Condução;1;Colisão lateral;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;382468.0;Automóvel;CHEVROLET/ONIX 10MT JOYE/ONIX 10MT JOYE;2017.0;Condutor;Ileso;57.0;Masculino;1.0;0.0;0.0;0.0;-5,87359183;-35,22063023;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
